term	gene
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Drd3
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Celsr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Drd4
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Drd5
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Celsr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Opn4
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Opn3
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ccrl2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Gper1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Adcyap1r1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Oxgr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Opn5
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Sucnr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Gpr119
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ltb4r2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Tas2r119
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Prlhr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Grm1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Grm3
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Grm2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Grm5
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Grm4
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Grm7
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Grm6
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Grm8
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Htr2c
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Htr2b
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Tas2r110
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Lpar3
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Lpar2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Lpar1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Qrfpr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ptgir
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Htr1d
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Htr1f
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Glp1r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Htr1b
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Htr1a
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Tas2r123
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Adgre4
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Adgre5
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Adgre1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Glp2r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Hcrtr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	S1pr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Hcrtr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	S1pr3
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	S1pr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	S1pr5
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	S1pr4
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Tas2r105
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ackr3
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ackr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Cnr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ackr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Cnr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Uts2r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Mrgprd
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Tas2r103
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ccr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ghsr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Cckar
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ednrb
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ednra
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Cxcr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Cxcr3
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Npy1r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Gnrhr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Npy5r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ntsr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ntsr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Trhr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Mc2r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Oprd1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Fshr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	C3ar1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ccr9
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Cxcr4
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ccr8
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Cxcr5
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ccr7
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Cxcr6
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ccr6
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ccr4
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ccr3
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Galr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Cckbr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Galr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Npy4r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Cx3cr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Lhcgr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Avpr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Sstr5
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Sstr4
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Sstr3
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Mc1r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Sstr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Sstr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Avpr1b
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Mc5r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Tacr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Oprm1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Avpr1a
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Tacr3
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Tacr2
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	C5ar1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Fpr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Nmbr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Bdkrb1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Tshr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ccr10
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Mc4r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Agtr1b
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ccr1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Oxtr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Npy2r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Npy6r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Grpr
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Mc3r
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Ccr1l1
GPCRS NON ODORANT %WIKIPATHWAYS_20250210%WP1396%MUS MUSCULUS	Oprk1
PENTOSE PHOSPHATE PATHWAY%WIKIPATHWAYS_20250210%WP63%MUS MUSCULUS	Rpia
PENTOSE PHOSPHATE PATHWAY%WIKIPATHWAYS_20250210%WP63%MUS MUSCULUS	Rpe
PENTOSE PHOSPHATE PATHWAY%WIKIPATHWAYS_20250210%WP63%MUS MUSCULUS	Pgd
PENTOSE PHOSPHATE PATHWAY%WIKIPATHWAYS_20250210%WP63%MUS MUSCULUS	Taldo1
PENTOSE PHOSPHATE PATHWAY%WIKIPATHWAYS_20250210%WP63%MUS MUSCULUS	Pgls
PENTOSE PHOSPHATE PATHWAY%WIKIPATHWAYS_20250210%WP63%MUS MUSCULUS	Tkt
PENTOSE PHOSPHATE PATHWAY%WIKIPATHWAYS_20250210%WP63%MUS MUSCULUS	G6pdx
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Gclm
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Nfe2l2
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Cebpb
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Pik3ca
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Gsta2
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Keap1
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Prkca
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Nqo1
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Aimp2
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Hmox1
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Ephb2
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Maf
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Mapk8
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20250210%WP1245%MUS MUSCULUS	Gclc
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Cyp11a1
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	S100a6
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Scgb1a1
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Hsd11b1
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Hsd11b2
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Edn1
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Anxa5
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Anxa4
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ptgfr
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Anxa3
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Anxa2
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Anxa1
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	S100a10
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ptgir
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ptger4
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ptger2
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ptger3
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ptger1
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Tbxas1
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ptgs1
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Hpgd
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ptgds
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ednrb
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ptgis
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ednra
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ptgdr
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Ptgs2
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Anxa8
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Anxa6
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Pla2g4a
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20250210%WP374%MUS MUSCULUS	Prl
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Grin2d
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Crhr1
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Plek
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Plcd4
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Nlgn1
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Arc
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Ppp3ca
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Prkcb
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Htr2c
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Crh
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Fos
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Htr2a
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250210%WP2140%MUS MUSCULUS	Htr1a
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Tbxas1
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Alox8
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Ptgs1
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Alox12
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Alox5
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Lta4h
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Alox5ap
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Dpep1
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Pla2g2a
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Alox15
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Ptges
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Pnpla8
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Ptgds
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Ptges2
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Pla2g6
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Ptgis
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Ggt1
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Ptgs2
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20250210%WP318%MUS MUSCULUS	Ltc4s
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Comt
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Cyp1a1
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Cyp1a2
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Gsta1
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Cyp1b1
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Sult1e1
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Nqo1
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Sult1a1
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Ugt1a6
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Ugt1a9
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Ugt1a2
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Ugt1a1
ESTROGEN METABOLISM%WIKIPATHWAYS_20250210%WP1264%MUS MUSCULUS	Gstm1
HISTONE MODIFICATIONS%WIKIPATHWAYS_20250210%WP300%MUS MUSCULUS	Hdac2
HISTONE MODIFICATIONS%WIKIPATHWAYS_20250210%WP300%MUS MUSCULUS	Hdac1
HISTONE MODIFICATIONS%WIKIPATHWAYS_20250210%WP300%MUS MUSCULUS	Ehmt2
HISTONE MODIFICATIONS%WIKIPATHWAYS_20250210%WP300%MUS MUSCULUS	Hat1
HISTONE MODIFICATIONS%WIKIPATHWAYS_20250210%WP300%MUS MUSCULUS	Ehmt1
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20250210%WP238%MUS MUSCULUS	Pth
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20250210%WP238%MUS MUSCULUS	Col1a1
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20250210%WP238%MUS MUSCULUS	Slc17a2
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20250210%WP238%MUS MUSCULUS	Tnfsf11
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20250210%WP238%MUS MUSCULUS	Fgf23
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20250210%WP238%MUS MUSCULUS	Pth1r
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20250210%WP238%MUS MUSCULUS	Pdgfrb
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20250210%WP238%MUS MUSCULUS	Bglap2
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20250210%WP238%MUS MUSCULUS	Tnfrsf11b
OSTEOBLAST SIGNALING%WIKIPATHWAYS_20250210%WP238%MUS MUSCULUS	Pdgfra
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Rhoa
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Dvl3
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Wnt1
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Fzd3
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Rac1
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Jun
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Prkcb
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Gsk3b
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Ccnd2
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Plau
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Ccnd1
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Mapk10
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Prkd1
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Pafah1b1
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Wnt5a
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Wnt5b
WNT SIGNALING%WIKIPATHWAYS_20250210%WP403%MUS MUSCULUS	Wnt10a
